Ensembl Gene ID	Ensembl Transcript ID	dN	% Identity with respect to query gene	Mouse Ensembl Gene ID	dS
ENSG00000167085	ENST00000508009	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000512041	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000446735	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000393345	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000506273	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000434917	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000507748	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000513412	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000614445	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000511832	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000167085	ENST00000617874	0.00170	100	ENSMUSG00000038845	0.44790
ENSG00000062370	ENST00000354340	0.50020	33	ENSMUSG00000023892	2.10840
ENSG00000062370	ENST00000354340	0.49600	34	ENSMUSG00000078502	5.09920
ENSG00000062370	ENST00000354340	0.47010	34	ENSMUSG00000056592	2.97970
ENSG00000062370	ENST00000337401	0.50020	33	ENSMUSG00000023892	2.10840
ENSG00000062370	ENST00000337401	0.49600	34	ENSMUSG00000078502	5.09920
ENSG00000062370	ENST00000337401	0.47010	34	ENSMUSG00000056592	2.97970
ENSG00000062370	ENST00000587909	0.50020	33	ENSMUSG00000023892	2.10840
ENSG00000062370	ENST00000587909	0.49600	34	ENSMUSG00000078502	5.09920
ENSG00000062370	ENST00000587909	0.47010	34	ENSMUSG00000056592	2.97970
ENSG00000062370	ENST00000590687	0.50020	33	ENSMUSG00000023892	2.10840
ENSG00000062370	ENST00000590687	0.49600	34	ENSMUSG00000078502	5.09920
ENSG00000062370	ENST00000590687	0.47010	34	ENSMUSG00000056592	2.97970
ENSG00000062370	ENST00000592151	0.50020	33	ENSMUSG00000023892	2.10840
ENSG00000062370	ENST00000592151	0.49600	34	ENSMUSG00000078502	5.09920
ENSG00000062370	ENST00000592151	0.47010	34	ENSMUSG00000056592	2.97970
ENSG00000062370	ENST00000588057	0.50020	33	ENSMUSG00000023892	2.10840
ENSG00000062370	ENST00000588057	0.49600	34	ENSMUSG00000078502	5.09920
ENSG00000062370	ENST00000588057	0.47010	34	ENSMUSG00000056592	2.97970
ENSG00000168878	ENST00000519937	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000168878	ENST00000428225	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000168878	ENST00000409383	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000168878	ENST00000494165	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000168878	ENST00000491167	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000168878	ENST00000473692	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000168878	ENST00000393822	0.17450	67	ENSMUSG00000056370	0.66620
ENSG00000204531	ENST00000259915	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000441888	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000471529	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000606567	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000512818	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000513407	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000461401	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000620031	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000204531	ENST00000619340	0.07310	84	ENSMUSG00000024406	0.67000
ENSG00000169155	ENST00000373464	0.03330	93	ENSMUSG00000026788	0.53370
ENSG00000169155	ENST00000450858	0.03330	93	ENSMUSG00000026788	0.53370
ENSG00000169155	ENST00000373457	0.03330	93	ENSMUSG00000026788	0.53370
ENSG00000169155	ENST00000497064	0.03330	93	ENSMUSG00000026788	0.53370
ENSG00000169155	ENST00000449886	0.03330	93	ENSMUSG00000026788	0.53370
ENSG00000158163	ENST00000327532	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000486487	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000488595	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000469243	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000466301	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000473850	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000490472	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000467030	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000158163	ENST00000492010	0.14120	76	ENSMUSG00000037784	0.62980
ENSG00000197362	ENST00000316286	0.21910	62	ENSMUSG00000051499	0.80540
ENSG00000197362	ENST00000491431	0.21910	62	ENSMUSG00000051499	0.80540
ENSG00000197362	ENST00000451334	0.21910	62	ENSMUSG00000051499	0.80540
ENSG00000083635	ENST00000379161	0.17160	71	ENSMUSG00000022009	0.51460
ENSG00000197961	ENST00000586602				
ENSG00000197961	ENST00000320451				
ENSG00000197961	ENST00000591447				
ENSG00000126752	ENST00000376919	0.64740	31	ENSMUSG00000079704	1.13170
ENSG00000126752	ENST00000376919	0.59810	20	ENSMUSG00000095316	0.43310
ENSG00000126752	ENST00000376919	0.67840	30	ENSMUSG00000035371	1.06970
ENSG00000126752	ENST00000376919	0.59740	30	ENSMUSG00000079697	1.76870
ENSG00000126752	ENST00000376919	0.60100	32	ENSMUSG00000071816	1.42610
ENSG00000126752	ENST00000376919	0.48370	30	ENSMUSG00000062814	1.43140
ENSG00000126752	ENST00000376919	0.64140	32	ENSMUSG00000079705	1.45090
ENSG00000126752	ENST00000376919	0.44510	29	ENSMUSG00000023165	1.05820
ENSG00000126752	ENST00000376919	0.74220	23	ENSMUSG00000079702	1.14730
ENSG00000126752	ENST00000376919	0.63740	33	ENSMUSG00000079703	1.39620
ENSG00000126752	ENST00000376919	0.64900	31	ENSMUSG00000079701	1.39250
ENSG00000126752	ENST00000376919	0.63990	32	ENSMUSG00000068219	1.39180
ENSG00000126752	ENST00000376919	0.61900	34	ENSMUSG00000068218	1.31300
ENSG00000126752	ENST00000376919	0.65270	31	ENSMUSG00000079699	1.55410
ENSG00000204304	ENST00000375050	0.00960	98	ENSMUSG00000034673	0.46420
ENSG00000204304	ENST00000495300	0.00960	98	ENSMUSG00000034673	0.46420
ENSG00000204304	ENST00000478678	0.00960	98	ENSMUSG00000034673	0.46420
ENSG00000204304	ENST00000496171	0.00960	98	ENSMUSG00000034673	0.46420
ENSG00000204304	ENST00000480254	0.00960	98	ENSMUSG00000034673	0.46420
ENSG00000273274	ENST00000609129	0.08940	83	ENSMUSG00000048485	0.88130
ENSG00000130254	ENST00000252542	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000587802	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000589925	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000590000	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000585449	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000591123	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000592599	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000591101	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000591310	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000591120	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000130254	ENST00000590262	0.16670	72	ENSMUSG00000042625	0.96610
ENSG00000047315	ENST00000450656	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000381227	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000495311	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000431623	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000441246	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000433463	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000497845	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000478188	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000510355	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000464918	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000484821	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000047315	ENST00000314595	0.00050	100	ENSMUSG00000029250	0.53750
ENSG00000189079	ENST00000334344	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000427628	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000426776	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000422737	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000479608	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000480128	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000444670	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000457135	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000189079	ENST00000477947	0.03940	92	ENSMUSG00000033237	0.39690
ENSG00000143190	ENST00000367866	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000367866	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000559038	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000559038	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000557909	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000557909	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000271411	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000271411	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000442313	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000442313	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000560232	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000560232	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000429375	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000429375	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000492850	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000492850	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000367865	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000367865	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000541643	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000541643	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000367862	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000367862	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000420254	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000420254	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000470928	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000470928	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000443275	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000443275	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000490100	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000490100	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000143190	ENST00000559648	0.03350	94	ENSMUSG00000026565	0.28400
ENSG00000143190	ENST00000559648	0.04210	92	ENSMUSG00000099515	0.30420
ENSG00000005436	ENST00000470285	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000470197	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000321027	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000492826	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000409857	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000427862	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000472230	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000486016	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000442309	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000470503	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000005436	ENST00000541687	0.19150	68	ENSMUSG00000035125	0.52110
ENSG00000162337	ENST00000294304	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000162337	ENST00000529993	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000162337	ENST00000528890	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000162337	ENST00000528714	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000162337	ENST00000533695	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000162337	ENST00000529702	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000162337	ENST00000529481	0.02890	94	ENSMUSG00000024913	1.20630
ENSG00000147118	ENST00000376943	0.07850	74	ENSMUSG00000054737	0.62130
ENSG00000147118	ENST00000396965	0.07850	74	ENSMUSG00000054737	0.62130
ENSG00000147118	ENST00000305127	0.07850	74	ENSMUSG00000054737	0.62130
ENSG00000157240	ENST00000287934	0.02560	94	ENSMUSG00000044674	0.92250
ENSG00000205927	ENST00000382357	0.01570	96	ENSMUSG00000039830	1.06630
ENSG00000205927	ENST00000430860	0.01570	96	ENSMUSG00000039830	1.06630
ENSG00000205927	ENST00000333337	0.01570	96	ENSMUSG00000039830	1.06630
ENSG00000104472	ENST00000220913	0.12670	78	ENSMUSG00000068391	0.56810
ENSG00000104472	ENST00000519533	0.12670	78	ENSMUSG00000068391	0.56810
ENSG00000104472	ENST00000518971	0.12670	78	ENSMUSG00000068391	0.56810
ENSG00000104472	ENST00000519618	0.12670	78	ENSMUSG00000068391	0.56810
ENSG00000104472	ENST00000523569	0.12670	78	ENSMUSG00000068391	0.56810
ENSG00000115956	ENST00000234313	0.04060	92	ENSMUSG00000020120	0.48600
ENSG00000115956	ENST00000474788	0.04060	92	ENSMUSG00000020120	0.48600
ENSG00000107249	ENST00000324333	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000461870	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000381971	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000467497	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000463680	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000464391	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000469833	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000490709	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000473846	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000462164	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000478315	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000478844	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000481827	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000491889	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000477901	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000465708	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000107249	ENST00000471664	0.08490	84	ENSMUSG00000052942	0.48400
ENSG00000157193	ENST00000306052	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000529670	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000371454	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000465675	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000354412	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000480045	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000347547	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000459674	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000460214	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000481431	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000475501	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000496580	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000157193	ENST00000613948	0.04810	78	ENSMUSG00000028613	0.48200
ENSG00000198298	ENST00000361807				
ENSG00000198298	ENST00000480678				
ENSG00000198298	ENST00000430885				
ENSG00000198298	ENST00000374435				
ENSG00000105976	ENST00000456159	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000105976	ENST00000397752	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000105976	ENST00000318493	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000105976	ENST00000495962	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000105976	ENST00000422097	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000105976	ENST00000454623	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000105976	ENST00000436117	0.05490	88	ENSMUSG00000009376	0.50490
ENSG00000011590	ENST00000392197	0.20360	67	ENSMUSG00000006310	0.49620
ENSG00000011590	ENST00000442282	0.20360	67	ENSMUSG00000006310	0.49620
ENSG00000011590	ENST00000426659	0.20360	67	ENSMUSG00000006310	0.49620
ENSG00000011590	ENST00000451726	0.20360	67	ENSMUSG00000006310	0.49620
ENSG00000011590	ENST00000481182	0.20360	67	ENSMUSG00000006310	0.49620
ENSG00000011590	ENST00000262630	0.20360	67	ENSMUSG00000006310	0.49620
ENSG00000221994	ENST00000428463				
ENSG00000221994	ENST00000409324				
ENSG00000221994	ENST00000276054				
ENSG00000221994	ENST00000428686				
ENSG00000221994	ENST00000421903				
ENSG00000221994	ENST00000442455				
ENSG00000221994	ENST00000616492				
ENSG00000175221	ENST00000395808	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000312090	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000621073	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000607471	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000589119	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000606248	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000592943	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000586017	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000606828	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000592373	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000586342	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000325464	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000269814	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000617672	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000175221	ENST00000616387	0.04840	87	ENSMUSG00000013833	1.89080
ENSG00000181449	ENST00000325404	0.00600	98	ENSMUSG00000074637	0.59000
ENSG00000174279	ENST00000308618	0.02440	94	ENSMUSG00000001815	0.71060
ENSG00000245680	ENST00000532828	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000531805	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000527838	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000591492	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000586320	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000392156	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000591273	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000526705	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000245680	ENST00000534363	0.12970	75	ENSMUSG00000062040	0.81750
ENSG00000115844	ENST00000234198	0.02640	94	ENSMUSG00000023391	0.70050
ENSG00000115844	ENST00000466293	0.02640	94	ENSMUSG00000023391	0.70050
ENSG00000180626	ENST00000399604				
ENSG00000180626	ENST00000575779				
ENSG00000180626	ENST00000576772				
ENSG00000258659	ENST00000514226				
ENSG00000258659	ENST00000429814				
ENSG00000258659	ENST00000491385				
ENSG00000258659	ENST00000495668				
ENSG00000129194	ENST00000538513	0.14650	74	ENSMUSG00000041287	0.66280
ENSG00000129194	ENST00000250055	0.14650	74	ENSMUSG00000041287	0.66280
ENSG00000129194	ENST00000570788	0.14650	74	ENSMUSG00000041287	0.66280
ENSG00000234284	ENST00000444149	0.10640	81	ENSMUSG00000044296	0.88910
ENSG00000234284	ENST00000519896	0.10640	81	ENSMUSG00000044296	0.88910
ENSG00000234284	ENST00000522442	0.10640	81	ENSMUSG00000044296	0.88910
ENSG00000234284	ENST00000521285	0.10640	81	ENSMUSG00000044296	0.88910
ENSG00000184221	ENST00000382348	0.04350	86	ENSMUSG00000046160	0.90960
ENSG00000184221	ENST00000426947	0.04350	86	ENSMUSG00000046160	0.90960
ENSG00000184221	ENST00000498799	0.04350	86	ENSMUSG00000046160	0.90960
ENSG00000176542	ENST00000491165	0.08750	83	ENSMUSG00000068284	0.40440
ENSG00000176542	ENST00000496826	0.08750	83	ENSMUSG00000068284	0.40440
ENSG00000176542	ENST00000478658	0.08750	83	ENSMUSG00000068284	0.40440
ENSG00000176542	ENST00000316407	0.08750	83	ENSMUSG00000068284	0.40440
ENSG00000120690	ENST00000498824	0.05080	89	ENSMUSG00000036461	0.45060
ENSG00000120690	ENST00000239882	0.05080	89	ENSMUSG00000036461	0.45060
ENSG00000120690	ENST00000405737	0.05080	89	ENSMUSG00000036461	0.45060
ENSG00000120690	ENST00000442101	0.05080	89	ENSMUSG00000036461	0.45060
ENSG00000133997	ENST00000554963	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000256379	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000430055	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000440435	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000555296	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000553611	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000556044	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000556495	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000554870	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000553523	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000556423	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000133997	ENST00000615788	0.02650	91	ENSMUSG00000002679	0.30220
ENSG00000104976	ENST00000221573	0.25100	63	ENSMUSG00000011837	0.83400
ENSG00000104976	ENST00000595637	0.25100	63	ENSMUSG00000011837	0.83400
ENSG00000104976	ENST00000593598	0.25100	63	ENSMUSG00000011837	0.83400
ENSG00000104976	ENST00000595035	0.25100	63	ENSMUSG00000011837	0.83400
ENSG00000104976	ENST00000597584	0.25100	63	ENSMUSG00000011837	0.83400
ENSG00000104976	ENST00000596520	0.25100	63	ENSMUSG00000011837	0.83400
ENSG00000148450	ENST00000376510	0.13890	76	ENSMUSG00000023094	0.89890
ENSG00000148450	ENST00000472663	0.13890	76	ENSMUSG00000023094	0.89890
