Ensembl Gene ID	Ensembl Transcript ID	dN	dS	Chromosome Name	Chimpanzee Ensembl Gene ID	% Identity with respect to query gene
ENSG00000116580	ENST00000622608	0.00310	0.01130	1	ENSPTRG00000001433	97
ENSG00000116580	ENST00000620426	0.00310	0.01130	1	ENSPTRG00000001433	97
ENSG00000172006	ENST00000317243	0.00990	0.01920	19	ENSPTRG00000010245	98
ENSG00000172006	ENST00000590116	0.00990	0.01920	19	ENSPTRG00000010245	98
ENSG00000172006	ENST00000591265	0.00990	0.01920	19	ENSPTRG00000010245	98
ENSG00000172006	ENST00000588534	0.00990	0.01920	19	ENSPTRG00000010245	98
ENSG00000213921	ENST00000396841	0.00630	0.00580	19	ENSPTRG00000033892	99
ENSG00000240225	ENST00000467807			19		
ENSG00000240225	ENST00000462524			19		
ENSG00000240225	ENST00000589844			19		
ENSG00000240225	ENST00000490123			19		
ENSG00000240225	ENST00000468396			19		
ENSG00000240225	ENST00000488113			19		
ENSG00000240225	ENST00000495307			19		
ENSG00000240225	ENST00000596094			19		
ENSG00000240225	ENST00000587341			19		
ENSG00000240225	ENST00000595222			19		
ENSG00000240225	ENST00000587208			19		
ENSG00000240225	ENST00000482727			19		
ENSG00000167085	ENST00000300408	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000511933	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000419140	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000504124	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000508009	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000512041	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000446735	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000393345	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000506273	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000434917	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000507748	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000513412	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000614445	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000511832	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000167085	ENST00000617874	0.00000	0.00740	17	ENSPTRG00000009376	100
ENSG00000062370	ENST00000354340	0.00750	0.01850	19	ENSPTRG00000011113	98
ENSG00000062370	ENST00000337401	0.00750	0.01850	19	ENSPTRG00000011113	98
ENSG00000062370	ENST00000587909	0.00750	0.01850	19	ENSPTRG00000011113	98
ENSG00000062370	ENST00000590687	0.00750	0.01850	19	ENSPTRG00000011113	98
ENSG00000062370	ENST00000592151	0.00750	0.01850	19	ENSPTRG00000011113	98
ENSG00000062370	ENST00000588057	0.00750	0.01850	19	ENSPTRG00000011113	98
ENSG00000168878	ENST00000519937			2		
ENSG00000168878	ENST00000428225			2		
ENSG00000168878	ENST00000409383			2		
ENSG00000168878	ENST00000494165			2		
ENSG00000168878	ENST00000491167			2		
ENSG00000168878	ENST00000473692			2		
ENSG00000168878	ENST00000393822			2		
ENSG00000204531	ENST00000259915	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000441888	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000471529	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000606567	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000512818	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000513407	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000461401	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000620031	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000204531	ENST00000619340	0.00000	0.00290	6	ENSPTRG00000017953	100
ENSG00000169155	ENST00000373464	0.00000	0.00630	9	ENSPTRG00000021378	100
ENSG00000169155	ENST00000450858	0.00000	0.00630	9	ENSPTRG00000021378	100
ENSG00000169155	ENST00000373457	0.00000	0.00630	9	ENSPTRG00000021378	100
ENSG00000169155	ENST00000497064	0.00000	0.00630	9	ENSPTRG00000021378	100
ENSG00000169155	ENST00000449886	0.00000	0.00630	9	ENSPTRG00000021378	100
ENSG00000158163	ENST00000327532	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000486487	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000488595	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000469243	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000466301	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000473850	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000490472	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000467030	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000158163	ENST00000492010	0.00360	0.01160	3	ENSPTRG00000015439	99
ENSG00000197362	ENST00000316286	0.00670	0.02350	7	ENSPTRG00000022947	98
ENSG00000197362	ENST00000491431	0.00670	0.02350	7	ENSPTRG00000022947	98
ENSG00000197362	ENST00000451334	0.00670	0.02350	7	ENSPTRG00000022947	98
ENSG00000083635	ENST00000379161	0.00490	0.01120	13	ENSPTRG00000005838	99
ENSG00000197961	ENST00000586602	0.00450	0.00380	19	ENSPTRG00000022881	99
ENSG00000197961	ENST00000320451	0.00450	0.00380	19	ENSPTRG00000022881	99
ENSG00000197961	ENST00000591447	0.00450	0.00380	19	ENSPTRG00000022881	99
ENSG00000126752	ENST00000376919	0.02110	0.00570	X	ENSPTRG00000021919	96
ENSG00000204304	ENST00000375050	0.00000	0.00560	6	ENSPTRG00000018012	100
ENSG00000204304	ENST00000495300	0.00000	0.00560	6	ENSPTRG00000018012	100
ENSG00000204304	ENST00000478678	0.00000	0.00560	6	ENSPTRG00000018012	100
ENSG00000204304	ENST00000496171	0.00000	0.00560	6	ENSPTRG00000018012	100
ENSG00000204304	ENST00000480254	0.00000	0.00560	6	ENSPTRG00000018012	100
ENSG00000273274	ENST00000609129	0.00170	0.01690	1	ENSPTRG00000000485	100
ENSG00000130254	ENST00000252542	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000587802	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000589925	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000590000	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000585449	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000591123	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000592599	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000591101	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000591310	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000591120	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000130254	ENST00000590262	0.00150	0.01010	19	ENSPTRG00000010334	100
ENSG00000047315	ENST00000450656	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000381227	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000495311	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000431623	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000441246	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000433463	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000497845	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000478188	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000510355	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000464918	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000484821	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000047315	ENST00000314595	0.00000	0.00960	4	ENSPTRG00000016089	100
ENSG00000189079	ENST00000334344	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000427628	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000426776	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000422737	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000479608	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000480128	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000444670	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000457135	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000189079	ENST00000477947	0.00230	0.01040	12	ENSPTRG00000004853	99
ENSG00000143190	ENST00000367866	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000559038	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000557909	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000271411	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000442313	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000560232	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000429375	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000492850	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000367865	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000541643	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000367862	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000420254	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000470928	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000443275	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000490100	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000143190	ENST00000559648	0.00290	0.00520	1	ENSPTRG00000001633	96
ENSG00000005436	ENST00000470285	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000470197	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000321027	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000492826	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000409857	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000427862	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000472230	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000486016	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000442309	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000470503	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000005436	ENST00000541687	0.00690	0.02130	2	ENSPTRG00000012110	98
ENSG00000162337	ENST00000294304	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000162337	ENST00000529993	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000162337	ENST00000528890	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000162337	ENST00000528714	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000162337	ENST00000533695	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000162337	ENST00000529702	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000162337	ENST00000529481	0.00220	0.03740	11	ENSPTRG00000003983	98
ENSG00000147118	ENST00000376943	0.00710	0.01070	X	ENSPTRG00000028288	92
ENSG00000147118	ENST00000396965	0.00710	0.01070	X	ENSPTRG00000028288	92
ENSG00000147118	ENST00000305127	0.00710	0.01070	X	ENSPTRG00000028288	92
ENSG00000157240	ENST00000287934	0.00060	0.01450	7	ENSPTRG00000028511	99
ENSG00000205927	ENST00000382357	0.00000	0.03780	21	ENSPTRG00000013863	100
ENSG00000205927	ENST00000430860	0.00000	0.03780	21	ENSPTRG00000013863	100
ENSG00000205927	ENST00000333337	0.00000	0.03780	21	ENSPTRG00000013863	100
ENSG00000104472	ENST00000220913	0.07920	0.07280	8	ENSPTRG00000020621	88
ENSG00000104472	ENST00000519533	0.07920	0.07280	8	ENSPTRG00000020621	88
ENSG00000104472	ENST00000518971	0.07920	0.07280	8	ENSPTRG00000020621	88
ENSG00000104472	ENST00000519618	0.07920	0.07280	8	ENSPTRG00000020621	88
ENSG00000104472	ENST00000523569	0.07920	0.07280	8	ENSPTRG00000020621	88
ENSG00000115956	ENST00000234313	0.00390	0.01470	2	ENSPTRG00000012003	99
ENSG00000115956	ENST00000474788	0.00390	0.01470	2	ENSPTRG00000012003	99
ENSG00000107249	ENST00000324333	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000461870	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000381971	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000467497	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000463680	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000464391	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000469833	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000490709	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000473846	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000462164	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000478315	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000478844	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000481827	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000491889	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000477901	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000465708	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000107249	ENST00000471664	0.01490	0.03900	9	ENSPTRG00000020738	97
ENSG00000157193	ENST00000306052	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000529670	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000371454	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000465675	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000354412	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000480045	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000347547	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000459674	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000460214	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000481431	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000475501	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000496580	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000157193	ENST00000613948	0.00410	0.02330	1	ENSPTRG00000000754	99
ENSG00000198298	ENST00000361807	0.00440	0.00000	10	ENSPTRG00000024138	90
ENSG00000198298	ENST00000480678	0.00440	0.00000	10	ENSPTRG00000024138	90
ENSG00000198298	ENST00000430885	0.00440	0.00000	10	ENSPTRG00000024138	90
ENSG00000198298	ENST00000374435	0.00440	0.00000	10	ENSPTRG00000024138	90
ENSG00000105976	ENST00000456159	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000105976	ENST00000397752	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000105976	ENST00000318493	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000105976	ENST00000495962	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000105976	ENST00000422097	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000105976	ENST00000454623	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000105976	ENST00000436117	0.00110	0.01400	7	ENSPTRG00000019614	99
ENSG00000011590	ENST00000392197	0.00670	0.01270	19	ENSPTRG00000010857	99
ENSG00000011590	ENST00000442282	0.00670	0.01270	19	ENSPTRG00000010857	99
ENSG00000011590	ENST00000426659	0.00670	0.01270	19	ENSPTRG00000010857	99
ENSG00000011590	ENST00000451726	0.00670	0.01270	19	ENSPTRG00000010857	99
ENSG00000011590	ENST00000481182	0.00670	0.01270	19	ENSPTRG00000010857	99
ENSG00000011590	ENST00000262630	0.00670	0.01270	19	ENSPTRG00000010857	99
ENSG00000221994	ENST00000428463			X		
ENSG00000221994	ENST00000409324			X		
ENSG00000221994	ENST00000276054			X		
ENSG00000221994	ENST00000428686			X		
ENSG00000221994	ENST00000421903			X		
ENSG00000221994	ENST00000442455			X		
ENSG00000221994	ENST00000616492			X		
ENSG00000175221	ENST00000395808	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000312090	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000621073	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000607471	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000589119	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000606248	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000592943	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000586017	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000606828	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000592373	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000586342	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000325464	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000269814	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000617672	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000175221	ENST00000616387	0.01520	0.08840	19	ENSPTRG00000010168	65
ENSG00000181449	ENST00000325404	0.00610	0.04310	3	ENSPTRG00000030045	99
ENSG00000174279	ENST00000308618	0.00090	0.02050	2	ENSPTRG00000012663	100
ENSG00000245680	ENST00000532828	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000531805	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000527838	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000591492	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000586320	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000392156	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000591273	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000526705	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000245680	ENST00000534363	0.00870	0.03650	19	ENSPTRG00000033822	98
ENSG00000115844	ENST00000234198	0.00780	0.04340	2	ENSPTRG00000012640	98
ENSG00000115844	ENST00000466293	0.00780	0.04340	2	ENSPTRG00000012640	98
ENSG00000180626	ENST00000399604			17		
ENSG00000180626	ENST00000575779			17		
ENSG00000180626	ENST00000576772			17		
ENSG00000258659	ENST00000514226	0.00370	0.00830	11	ENSPTRG00000040665	99
ENSG00000258659	ENST00000429814	0.00370	0.00830	11	ENSPTRG00000040665	99
ENSG00000258659	ENST00000491385	0.00370	0.00830	11	ENSPTRG00000040665	99
ENSG00000258659	ENST00000495668	0.00370	0.00830	11	ENSPTRG00000040665	99
ENSG00000129194	ENST00000538513	0.00180	0.01430	17	ENSPTRG00000008697	100
ENSG00000129194	ENST00000250055	0.00180	0.01430	17	ENSPTRG00000008697	100
ENSG00000129194	ENST00000570788	0.00180	0.01430	17	ENSPTRG00000008697	100
ENSG00000234284	ENST00000444149	0.01110	0.04620	5	ENSPTRG00000041282	91
ENSG00000234284	ENST00000519896	0.01110	0.04620	5	ENSPTRG00000041282	91
ENSG00000234284	ENST00000522442	0.01110	0.04620	5	ENSPTRG00000041282	91
ENSG00000234284	ENST00000521285	0.01110	0.04620	5	ENSPTRG00000041282	91
ENSG00000184221	ENST00000382348	0.00320	0.01510	21	ENSPTRG00000031440	93
ENSG00000184221	ENST00000426947	0.00320	0.01510	21	ENSPTRG00000031440	93
ENSG00000184221	ENST00000498799	0.00320	0.01510	21	ENSPTRG00000031440	93
ENSG00000176542	ENST00000491165	0.00420	0.01430	3	ENSPTRG00000030159	93
ENSG00000176542	ENST00000496826	0.00420	0.01430	3	ENSPTRG00000030159	93
ENSG00000176542	ENST00000478658	0.00420	0.01430	3	ENSPTRG00000030159	93
ENSG00000176542	ENST00000316407	0.00420	0.01430	3	ENSPTRG00000030159	93
ENSG00000120690	ENST00000498824	0.00080	0.00600	13	ENSPTRG00000005811	100
ENSG00000120690	ENST00000239882	0.00080	0.00600	13	ENSPTRG00000005811	100
ENSG00000120690	ENST00000405737	0.00080	0.00600	13	ENSPTRG00000005811	100
ENSG00000120690	ENST00000442101	0.00080	0.00600	13	ENSPTRG00000005811	100
ENSG00000133997	ENST00000554963	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000256379	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000430055	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000440435	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000555296	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000553611	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000556044	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000556495	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000554870	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000553523	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000556423	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000133997	ENST00000615788	0.00370	0.00000	14	ENSPTRG00000006496	95
ENSG00000104976	ENST00000221573	0.00440	0.01890	19	ENSPTRG00000042034	99
ENSG00000104976	ENST00000595637	0.00440	0.01890	19	ENSPTRG00000042034	99
ENSG00000104976	ENST00000593598	0.00440	0.01890	19	ENSPTRG00000042034	99
ENSG00000104976	ENST00000595035	0.00440	0.01890	19	ENSPTRG00000042034	99
ENSG00000104976	ENST00000597584	0.00440	0.01890	19	ENSPTRG00000042034	99
ENSG00000104976	ENST00000596520	0.00440	0.01890	19	ENSPTRG00000042034	99
ENSG00000148450	ENST00000376510	0.02280	0.04440	10	ENSPTRG00000029920	95
ENSG00000148450	ENST00000472663	0.02280	0.04440	10	ENSPTRG00000029920	95
ENSG00000148450	ENST00000468633	0.02280	0.04440	10	ENSPTRG00000029920	95
ENSG00000128714	ENST00000392539	0.00390	0.03320	2	ENSPTRG00000012664	99
ENSG00000176182	ENST00000322217	0.03650	0.05010	19	ENSPTRG00000028972	92
ENSG00000183647	ENST00000597700	0.00630	0.00810	19	ENSPTRG00000011563	99
ENSG00000183647	ENST00000332854	0.00630	0.00810	19	ENSPTRG00000011563	99
ENSG00000183647	ENST00000600619	0.00630	0.00810	19	ENSPTRG00000011563	99
ENSG00000183647	ENST00000597864	0.00630	0.00810	19	ENSPTRG00000011563	99
ENSG00000183647	ENST00000598297	0.00630	0.00810	19	ENSPTRG00000011563	99
ENSG00000066117	ENST00000394963	0.00000	0.00000	12	ENSPTRG00000004924	100
ENSG00000066117	ENST00000381513	0.00000	0.00000	12	ENSPTRG00000004924	100
ENSG00000066117	ENST00000551966	0.00000	0.00000	12	ENSPTRG00000004924	100
ENSG00000066117	ENST00000550477	0.00000	0.00000	12	ENSPTRG00000004924	100
ENSG00000066117	ENST00000547247	0.00000	0.00000	12	ENSPTRG00000004924	100
ENSG00000066117	ENST00000547637	0.00000	0.00000	12	ENSPTRG00000004924	100
ENSG00000066117	ENST00000551497	0.00000	0.00000	12	ENSPTRG00000004924	100
